"x","y","min.cover","max.cover","mean.cover","count"
315832.745542499,4590531.24226444,2,100,79.4727272727273,110
318564.849438603,4599392.19031639,1,100,57.5714285714286,35
320982.730390984,4597074.16650686,1,100,66.6666666666667,36
283309.414788147,4615274.60976927,1,100,69.4468085106383,47
295177.857841965,4608231.45082059,1,100,74.6941176470588,85
296788.363724318,4606420.93317353,1,100,63.94,50
297398.563724318,4600050.3480989,1,100,73.7611940298507,67
322982.849438603,4578816.42841162,1,100,77.9920634920635,126
320113.155561052,4579037.15970414,1,100,82.4897959183673,196
320335.034312553,4579517.74493823,3,100,78.9803921568627,102
291386.979565902,4624515.41238145,1,100,72.2970297029703,101
291884.869456802,4623460.8490971,1,100,78.8089171974522,157
291922.749770829,4624457.2866619,1,100,79.2480620155039,129
291069.897057651,4626096.88872909,1,100,79.0518518518519,135
290619.552735307,4626534.54196474,1,100,75.6593406593407,91
290326.789530769,4626995.34930256,1,100,76.7338709677419,124
289607.794493548,4627977.56394276,1,100,67.6666666666667,78
289495.743211497,4627202.82035302,1,100,75.3589743589744,117
289032.381906136,4627670.15135535,1,100,73.1818181818182,110
288536.619279873,4628495.27761797,2,100,79.4074074074074,108
288875.647057651,4628161.2498402,1,100,73.4861111111111,72
278726.979565902,4626746.69951016,1,100,74.2772277227723,101
291206.263724318,4625583.73317353,1,100,72.5,100
292377.40093362,4576544.72852237,1,100,73.8139534883721,86
292675.230390984,4576404.44428464,2,100,79.6049382716049,81
278894.790139412,4618739.18223013,1,100,51.6792452830189,53
281007.063724318,4617315.08317353,1,100,77.15,120
281523.346333013,4616758.33317353,1,100,77.8586956521739,92
282149.802662371,4616206.25352751,1,100,76.3451327433628,113
282807.975489023,4615361.56846765,1,100,66.6470588235294,51
280376.563724318,4617821.33317353,2,100,55.4666666666667,15
269626.607202578,4605536.8114344,1,100,79.304347826087,138
270159.788214114,4605386.19031639,3,100,68.4081632653061,49
270595.983079156,4605483.17188321,1,100,70.3387096774194,62
271136.610599318,4604716.84879853,1,100,78.2421875,128
271057.997686582,4605283.14449428,1,100,82.4088050314465,159
273281.433289535,4603182.28969527,1,100,76.6869565217391,115
271854.429108933,4604633.71778891,1,100,77.6826923076923,104
271602.668987476,4604347.648963,1,100,75.1578947368421,95
317185.70658146,4585470.11888781,2,100,84.9642857142857,168
317418.790997045,4584640.26499171,1,100,74.8636363636364,88
333987.204501017,4579989.25550363,2,100,78.8058252427184,103
333907.200087954,4579651.06044626,1,100,67.2272727272727,44
333695.444912436,4580104.57079729,1,100,85.3168316831683,202
334403.938724318,4580571.20817353,1,100,72.1125,80
334794.531466253,4577361.55897998,1,100,68.2096774193548,62
327031.063724318,4577855.15135535,2,100,74.375,88
328434.093136082,4577394.45082059,1,100,78.8294117647059,170
328048.857841965,4582035.98023235,1,100,76.1764705882353,136
327749.906006197,4582187.96404601,1,100,77.6979865771812,149
327283.967451026,4582454.26485055,1,100,79.0186335403727,161
326534.708302631,4582894.29702895,1,100,80.2951807228916,166
330239.791794493,4580848.42089283,1,100,79.8713450292398,171
329434.156944657,4581224.85859726,1,100,80.6666666666667,177
328419.188724318,4581804.89567353,1,100,82.2552083333333,192
331084.035422431,4580666.91807919,1,100,65.7547169811321,53
314813.801819556,4591647.38079258,1,100,78.5,126
315927.740939507,4590836.05469252,1,100,77.7911392405063,158
316439.119279873,4590511.11095131,2,100,76.2314814814815,108
318673.934094688,4590889.25909946,1,100,81.3703703703704,162
319139.135152889,4591104.3046021,1,100,80.0342857142857,175
297486.189623598,4591301.60655482,1,100,82.4820143884892,139
297197.747397787,4592942.00664292,7,100,79.9081632653061,98
297149.493956876,4595266.1238712,1,100,69.1162790697674,43
297043.980390984,4596049.9998402,1,100,77.9097222222222,144
296849.031014037,4594946.51074362,1,100,77.0747663551402,107
310651.063724318,4601017.4121209,1,100,72.9342105263158,76
310451.185083541,4601267.41084343,1,100,77.7572815533981,103
310704.610235945,4601804.03084795,1,100,64.3488372093023,43
310064.141613765,4602256.34824891,1,100,84,199
306635.83645159,4602611.42408262,5,100,79.6636363636364,110
307074.446077259,4602609.60768333,1,100,80.2222222222222,153
305821.26642702,4602918.19803839,1,100,59.1081081081081,37
306785.180265671,4602960.70159458,1,100,80.796992481203,133
312484.397057651,4601794.16650686,1,100,67.6111111111111,36
295293.244575381,4617995.67359906,1,100,80.0212765957447,141
293171.490553586,4621233.82097841,6,100,78.7317073170732,41
293349.531466253,4620785.10736708,5,100,71.3064516129032,62
293597.730390984,4620431.66650686,2,100,67.75,36
286306.063724318,4631952.39567353,2,100,76.9166666666667,96
285589.063724318,4632052.83317353,1,100,71.2833333333333,60
284629.629298088,4632534.3987473,1,100,78.9098360655738,122
283851.948339702,4633033.79471199,2,100,72.4615384615385,65
281862.95396822,4633325.6502467,1,100,73.6341463414634,82
274494.047595285,4620940.91381869,1,100,75.6129032258064,62
274340.751224318,4620357.86442353,2,100,71.71875,64
290890.00603201,4597327.27548122,1,100,77.6538461538462,104
287504.563724318,4599074.83317353,1,100,80.68,100
287947.66820193,4598876.76600935,3,100,73.2238805970149,67
286809.137886997,4599830.79728836,1,100,83.1244019138756,209
287262.66628842,4599602.82035302,1,100,77.7521367521367,117
286287.829779363,4599678.28730197,1,100,75.697247706422,109
290282.522057651,4597759.16650686,1,100,75.0972222222222,144
291760.70658146,4597163.33317353,1,100,66.3571428571429,42
281227.849438603,4600226.9046021,1,100,76.4285714285714,84
280612.304182333,4600581.57744834,1,100,82.7709923664122,131
281504.708302631,4600435.62233016,4,100,68.1927710843374,83
283091.85139555,4600717.16878997,2,100,72.5890410958904,73
283745.290997045,4600587.51499171,1,100,69.9090909090909,55
284073.742295746,4600463.51174496,2,100,78.2857142857143,112
285700.544856393,4600135.78600372,1,100,78.0566037735849,106
285269.598207076,4600484.0228287,1,100,71.2873563218391,87
284886.294816755,4600693.58527437,1,100,76.3193277310924,119
288840.274250633,4598367.93843669,1,100,79.7960526315789,152
289199.563724318,4598185.76174496,1,100,72.2,70
298733.809625957,4604688.25120632,1,100,69.0819672131148,61
298138.343944098,4605558.27822847,2,100,72.7032967032967,91
297920.154633408,4605863.56044626,1,100,72.2727272727273,88
296969.443724318,4606631.65317353,1,100,75.648,125
300593.563724318,4606228.33317353,1,100,71.9390243902439,82
301281.741294411,4607813.98737914,1,100,78.4018691588785,107
300121.063724318,4608205.11888781,1,100,63.9821428571429,56
299580.381906136,4608331.74226444,1,100,67.4545454545455,44
298820.495542499,4609493.56044626,1,100,74.4545454545455,88
298287.135152889,4611016.66650686,1,100,71.1428571428571,63
298062.427360681,4611356.06044626,1,100,79.1742424242424,132
297433.031809424,4612944.5033863,1,100,76.8617021276596,94
297731.476345677,4612210.12929003,4,100,77.7184466019417,103
299238.737637361,4609190.11578222,1,100,75.8869565217391,115
298196.135152889,4611885.04745924,1,100,75.9,70
297761.26864235,4612889.80858337,1,100,78.6229508196721,122
329734.813724318,4578833.7498402,1,100,73.9861111111111,72
301775.789157844,4609435.47190185,1,100,82.3699421965318,173
301693.719974318,4610122.00504853,2,100,79.265625,128
302152.234610394,4611577.25722416,1,100,73.0632911392405,79
302180.70658146,4610972.85698305,1,100,78.8333333333333,126
334187.710065781,4577926.99171011,1,100,76.5853658536585,82
333459.119279873,4578231.11095131,1,100,73.0555555555556,54
333256.929108933,4579620.06394276,1,100,75.3173076923077,104
332385.471619054,4579466.1621209,1,100,77.8618421052632,152
330474.509670264,4579145.9007411,1,100,81.3693693693694,222
329193.659878164,4578022.8524043,1,100,76,104
331655.396022454,4579257.86733502,1,100,81.7018633540373,161
329321.276490275,4578530.19487566,1,100,82.3989361702128,188
319553.391310524,4579397.47110456,1,100,77.0114942528736,87
297650.916665494,4586307.00964412,1,100,70.9852941176471,68
297094.813724318,4586804.08317353,1,100,74.975,80
297292.589698344,4589305.800706,1,100,76,77
297409.388466586,4590123.12698796,1,100,69.3505154639175,97
298364.783236513,4582190.6502467,1,100,75.890243902439,82
294185.687011989,4580343.05920093,1,100,70.4109589041096,73
296032.234610394,4575059.28254062,1,100,79.746835443038,79
295520.08158146,4575367.44031639,1,100,74.5714285714286,112
296325.722815227,4580483.21953717,1,100,74.8522727272727,88
297682.097558904,4581565.06249684,1,100,79.6015037593985,133
298317.440128812,4582799.85002746,1,100,76.6067415730337,89
298382.757272705,4582645.91381869,1,100,62.9354838709677,31
314964.545032729,4591192.58550998,1,100,79.6728971962617,107
326849.992295746,4584522.26174496,1,100,72.3571428571429,56
323201.466950124,4588236.55897998,8,100,62.1290322580645,31
323854.692756576,4588269.09930256,2,100,84.4879032258064,248
323341.063724318,4588447.70817353,1,100,77.8125,144
322626.607202578,4589047.95273875,1,100,82.3152173913043,184
322272.929921501,4589494.45993409,1,100,82.2206572769953,213
321141.460920579,4590067.16494923,1,100,78.4672897196262,107
320958.082955087,4590196.21778891,1,100,75.4711538461538,104
319859.230390984,4590194.44428464,1,100,78.2518518518519,135
317482.952864589,4589313.96665769,2,100,86.8506787330317,221
322375.640647395,4588719.64086584,3,100,83.7384615384615,195
317422.650680839,4587584.89839092,1,100,80.904347826087,115
306466.246651147,4596161.86975889,1,100,76.4756097560976,82
304581.43214537,4595389.72791037,1,100,87.5394736842105,380
304429.409878164,4594831.33317353,1,100,80.3692307692308,130
305148.662734219,4595100.5608963,1,100,76.049504950495,101
318023.563724318,4598443.33317353,2,100,76.8943661971831,142
313866.849438603,4591538.19031639,1,100,73.0952380952381,105
313671.177360681,4591791.51499171,1,100,74.9318181818182,88
317733.269606671,4599098.43121274,1,100,79.0849673202614,153
319137.573625308,4597927.98663888,1,100,74.7821782178218,101
320299.234865257,4597945.41371044,1,100,82.1543624161074,149
316244.992295746,4598463.57126877,1,100,79.0634920634921,126
316562.313724318,4598758.64567353,1,100,76.6666666666667,96
316718.563724318,4598683.33317353,1,1,1,1
316479.151959612,4598185.88219314,1,100,74.6078431372549,153
317575.438724318,4598142.39567353,3,100,72.125,64
318902.373248127,4597600.47603067,2,100,73.7460317460317,63
319798.563724318,4597546.4366218,1,100,75.0459770114943,87
321011.106097199,4596799.43486844,2,100,74.406779661017,118
310621.688724318,4600540.20817353,3,100,78.8541666666667,96
318069.598207076,4599478.4366218,1,100,77.5448275862069,145
312858.816888875,4600192.82684442,1,100,74.1012658227848,79
313371.063724318,4600645.08317353,1,100,76.975,120
312752.041985187,4601599.20273875,3,100,67.8260869565217,46
313002.849438603,4601207.61888781,1,100,78.7142857142857,77
312993.037408528,4600969.25422616,1,100,75.3289473684211,76
310287.252248908,4599731.36596041,2,100,79.6967213114754,122
311771.098935585,4598919.95289184,1,100,73.4084507042254,71
311386.420867175,4599236.54745924,1,100,75.9166666666667,84
312390.763724318,4593466.73317353,2,100,83.3333333333333,150
309516.942102696,4598417.79263299,1,100,75.7972972972973,74
308828.102185856,4598992.1024043,1,100,66.7384615384615,65
267718.563724318,4609576.66650686,3,100,59.8518518518519,27
267498.346333013,4609711.59404309,1,100,67.6521739130435,46
272655.230390984,4606266.66650686,1,100,63.5277777777778,36
272365.70658146,4606389.04745924,2,100,60.6428571428571,28
270773.249039003,4607244.87163507,1,100,77.8321678321678,143
269559.779940534,4607681.71155191,1,100,72.2702702702703,74
267898.563724318,4609229.9998402,1,100,62.1944444444444,36
269301.563724318,4608661.33317353,3,100,65.3333333333333,30
268752.093136082,4608946.27435,1,100,69.0392156862745,51
306613.985411065,4596479.0560651,1,100,83.8915662650602,166
292763.563724318,4598173.33317353,1,100,72.5151515151515,66
293971.621575557,4598931.01912394,1,100,76.0330578512397,121
266994.521171126,4610045.67359906,2,100,69.8936170212766,47
267089.763724318,4609705.33317353,1,100,73.3733333333333,75
308937.35890504,4598364.53799281,1,100,73.8915662650602,83
292461.849438603,4597826.19031639,1,100,69.1142857142857,70
304507.813724318,4599246.58317353,1,100,72.525,80
306541.532474318,4599794.27067353,1,100,71.828125,64
307941.363724318,4599231.73317353,1,100,73.72,75
289701.016554506,4602419.18223013,1,100,69.5094339622642,53
306361.166464044,4599855.38796805,1,100,73.4794520547945,73
298923.563724318,4597093.33317353,1,100,76.9411764705882,102
297945.550025687,4596453.47015983,1,100,72.3561643835616,73
298969.763724318,4597458.13317353,2,100,72.3333333333333,75
297187.017332565,4601693.5393591,1,100,78.2164948453608,97
296780.610968412,4601653.569394,1,100,78.9527559055118,127
311660.034312553,4599215.83317353,1,100,76.6470588235294,68
306306.22606198,4596805.02148522,1,100,76.0909090909091,77
307453.031809424,4599882.05657778,1,100,81.0070921985816,141
308480.83645159,4599535.6059008,1,100,74.6090909090909,110
293299.976767796,4598230.72447788,1,100,74.4021739130435,92
295700.758846269,4599067.47951499,1,100,76.1869918699187,123
295253.008168762,4599304.81465501,1,100,70.5679012345679,81
296289.144369479,4599335.97833482,1,100,75.6709677419355,155
291783.920867175,4601202.61888781,1,100,77.4880952380952,84
292158.752403563,4601168.52185277,1,100,70.3490566037736,106
290933.398889153,4601601.9046021,1,100,76.3956043956044,91
286363.515180628,4602889.74094052,1,100,77.7572815533981,103
285905.495542499,4604028.1059008,1,100,68.6931818181818,88
284833.151959612,4605862.50964412,1,100,70.0470588235294,85
285060.904149849,4605722.16296076,1,100,76.531914893617,94
290111.076813323,4601942.80961332,1,100,82.6910994764398,191
294269.215898231,4601839.20273875,1,100,80.9565217391304,138
284123.563724318,4604055.6059008,3,100,76.6212121212121,66
285943.64847008,4602319.43486844,2,100,70.7457627118644,59
286125.668987476,4602725.43843669,4,100,64.6578947368421,38
285073.325629079,4603070.23793543,2,100,79.3968253968254,126
283463.563724318,4603963.33317353,1,100,76.0348837209302,86
276320.063724318,4605360.33317353,1,100,62.8333333333333,60
273956.931071256,4606013.1290919,1,100,72.8571428571429,49
275568.563724318,4605632.93317353,1,100,70.8266666666667,75
274370.176627543,4605597.84930256,3,100,60.3548387096774,31
274163.563724318,4605688.33317353,1,100,59.90625,32
278500.758846269,4604881.2600028,1,100,75.3780487804878,82
280270.78594654,4604551.11095131,1,100,62.2592592592593,27
276308.563724318,4601713.33317353,1,100,75.5384615384615,65
275909.45658146,4601525.29745924,3,100,81.7142857142857,112
310546.532474318,4599161.45817353,1,100,71.84375,64
311154.583141793,4598883.13899877,1,100,73.9126213592233,103
286006.883052049,4603925.0138458,1,100,74.5546218487395,119
284994.313724318,4603668.58317353,3,100,69.3,40
268625.660498511,4609099.62349611,1,100,70.0645161290323,62
267738.07591944,4609317.23561255,1,100,66.0243902439024,41
310574.119279873,4597606.66650686,1,100,74.1975308641975,81
315642.093136082,4597557.45082059,1,100,61.9803921568627,51
315396.299573374,4597578.99355089,2,100,70.8867924528302,53
306579.353198002,4599486.22791037,1,100,66.0526315789474,38
299297.730390984,4597618.33317353,1,100,53.5833333333333,36
298829.111669523,4597264.70303654,2,100,70.8767123287671,73
288438.693594447,4602358.52797872,1,100,71.3896103896104,77
280366.745542499,4630712.42408262,1,100,61.3090909090909,55
280997.344212122,4631754.30878329,1,100,69.3252032520325,123
281416.420867175,4632465.47603067,4,100,62.6904761904762,42
280931.290997045,4631926.36347656,1,100,70.4444444444444,99
279830.431856186,4629144.54196474,1,100,74.5274725274725,91
280155.963724318,4629448.93317353,1,100,81.9733333333333,150
281106.144369479,4616704.62349611,1,100,70.2741935483871,62
279356.69322072,4627836.85835339,2,100,85.2086330935252,139
288012.710065781,4629238.21122231,1,100,77.7967479674797,123
278307.633491759,4625752.63549911,1,100,78.9457364341085,129
277104.425793283,4623062.64351836,2,100,73.8505747126437,87
277602.932656356,4619877.60501819,1,100,77.7087378640777,103
276536.376224318,4620144.89567353,1,100,75.3541666666667,96
277859.563724318,4625317.93317353,1,100,74.95,100
276407.730390984,4623119.9998402,1,100,76.1203703703704,108
275685.381906136,4622234.69680989,1,100,76.6636363636364,110
275182.131563514,4621747.30302278,1,100,81.3969849246231,199
